Approved Symbol	Ensembl Gene ID
TRIM51CP	ENSG00000249910
TRIM51DP	ENSG00000255190
TRIM51EP	ENSG00000237706
TRIM51GP	ENSG00000220948
TRIM49D1	ENSG00000223417
TRIM64DP	ENSG00000254751
TRIM64EP	ENSG00000223709
TRIM64FP	ENSG00000226185
TRIM51HP	ENSG00000166007
TRIM51JP	ENSG00000232717
TRIM53CP	ENSG00000254764
TRIM77BP	ENSG00000254993
TRIM43CP	ENSG00000144188
HELLPAR	ENSG00000281344
MSRB1P1	ENSG00000213926
PQLC1P1	ENSG00000231763
PQLC1P2	
PSAT1P2	ENSG00000232144
PSAT1P3	ENSG00000230787
PSAT1P4	ENSG00000224962
USP46-AS1	ENSG00000248866
SUB1P2	ENSG00000258737
SUB1P3	ENSG00000261612
SUB1P4	ENSG00000260247
STX18P1	
SUCLG2P1	
SUCLG2P2	ENSG00000236349
SUCLG2P3	
SUCLG2P4	ENSG00000249226
SUDS3P1	ENSG00000249129
SEC24B-AS1	ENSG00000247950
ZBED1P1	ENSG00000250304
LYPLA1P1	ENSG00000223595
LYPLA1P2	ENSG00000251483
LYPLA1P3	ENSG00000218350
CCDC34P1	ENSG00000250556
TOX4P1	ENSG00000248697
WRBP1	ENSG00000248633
CIR1P1	ENSG00000253146
CIR1P2	ENSG00000250215
CIR1P3	ENSG00000216708
RPF2P2	ENSG00000250693
EIF3KP1	ENSG00000175749
EIF3KP2	ENSG00000233544
EIF3KP3	ENSG00000250442
TTC39CP1	ENSG00000250627
TRMT112P1	ENSG00000250272
TRMT112P2	ENSG00000249778
TRMT112P3	ENSG00000265262
TRMT112P4	ENSG00000236763
TRMT112P5	ENSG00000250161
TRMT112P6	ENSG00000268412
TRMT112P7	ENSG00000270275
CUL4AP1	ENSG00000248139
ACTN4P1	ENSG00000213493
ACTN4P2	ENSG00000214141
HAVCR1P1	
HAVCR1P2	
UNC93B7	ENSG00000251624
UNC93B8	ENSG00000249272
FKBP4P1	ENSG00000251463
NDUFS5P1	ENSG00000218424
NDUFS5P2	ENSG00000234226
NDUFS5P3	ENSG00000233664
NDUFS5P4	ENSG00000251437
NDUFS5P5	ENSG00000230671
NDUFS5P6	ENSG00000255531
NDUFS5P7	
KLHL2P1	ENSG00000250412
EIF4EBP1P2	
PANDAR	ENSG00000281450
LTV1P1	ENSG00000250219
TECRP1	ENSG00000235043
TECRP2	ENSG00000248565
NUP58P1	ENSG00000251436
TMEM248P1	ENSG00000249555
RBM48P1	ENSG00000223620
FOSL1P1	ENSG00000248394
R3HDM2P1	ENSG00000248735
R3HDM2P2	ENSG00000216817
PES1P1	ENSG00000248191
PES1P2	ENSG00000229268
LINC00613	ENSG00000248330
SERF1AP1	ENSG00000250813
STMN1P1	ENSG00000276058
STMN1P2	ENSG00000251440
SLC7A11-AS1	ENSG00000250033
LINC00616	ENSG00000248307
PGBD4P1	ENSG00000244273
PGBD4P3	ENSG00000249834
PGBD4P5	ENSG00000225136
PGBD4P6	ENSG00000226064
PGBD4P7	
PGBD4P8	ENSG00000229332
PGBD4P4	ENSG00000248877
PGBD4P2	ENSG00000277708
ATG4AP1	ENSG00000232735
NXPE2P1	ENSG00000255982
PCED1CP	ENSG00000231254
LARP1BP2	ENSG00000243438
LARP1BP3	ENSG00000232664
PTCSC2	ENSG00000236130
TUNAR	ENSG00000250366
ANP32BP3	ENSG00000259461
ZNF968P	
MINOS1P2	ENSG00000270714
MINOS1P3	ENSG00000224237
MINOS1P4	ENSG00000248117
RTEL1-TNFRSF6B	ENSG00000026036
TUBA3GP	ENSG00000249680
FAM86JP	ENSG00000171084
FAM86KP	ENSG00000163612
FAM86LP	ENSG00000242731
FAM86MP	ENSG00000186234
STAU2-AS1	ENSG00000253302
SLC8A1-AS1	ENSG00000227028
IQCH-AS1	ENSG00000259673
CCDC183-AS1	ENSG00000228544
LHFPL3-AS2	
LIMD1-AS1	ENSG00000230530
EFCAB14-AS1	ENSG00000228237
PARD6G-AS1	
PHKA2-AS1	ENSG00000237836
UBOX5-AS1	ENSG00000235958
TMEM178B	ENSG00000261115
BCDIN3D-AS1	ENSG00000258057
AP4B1-AS1	ENSG00000226167
WTAPP1	ENSG00000255282
PITPNA-AS1	ENSG00000236618
STARD4-AS1	ENSG00000246859
NAPA-AS1	
GAS5-AS1	ENSG00000270084
DACT3-AS1	ENSG00000245598
SBK3	ENSG00000231274
SPTY2D1OS	ENSG00000247595
PXN-AS1	ENSG00000255857
TTN-AS1	ENSG00000237298
PSMD6-AS2	ENSG00000239653
SLFNL1-AS1	
RNF157-AS1	
LRP4-AS1	ENSG00000247675
MKNK1-AS1	
MED15P9	ENSG00000223760
GRID1-AS1	
LEMD1-AS1	ENSG00000226235
EHHADH-AS1	ENSG00000223358
CCDC148-AS1	ENSG00000227480
FAHD2CP	ENSG00000231584
GTF2IRD1P1	ENSG00000230583
GZMAP1	ENSG00000249454
SRD5A3-AS1	ENSG00000249700
OCA5	
USP3-AS1	ENSG00000259248
GIMD1	ENSG00000250298
TPM3P9	ENSG00000241015
ADCY10P1	ENSG00000161912
ADPGK-AS1	ENSG00000260898
ARRDC3-AS1	ENSG00000281357
ASH1L-AS1	ENSG00000235919
DPH6-DT	ENSG00000248079
TSPOAP1-AS1	ENSG00000265148
SEC1P	ENSG00000232871
ANAPC1P1	ENSG00000233673
DCTN1-AS1	ENSG00000237737
TGFBR3L	ENSG00000260001
DIO2-AS1	ENSG00000258766
DLG1-AS1	ENSG00000227375
TMEM249	ENSG00000261587
ELOVL2-AS1	ENSG00000230314
GABPB1-AS1	ENSG00000244879
TMPO-AS1	ENSG00000257167
TPBGL	ENSG00000261594
LRCOL1	ENSG00000204583
ACVR2B-AS1	ENSG00000229589
SRRM2-AS1	ENSG00000205913
GPR158-AS1	ENSG00000233642
NUPR2	ENSG00000185290
ZFHX4-AS1	ENSG00000253661
PCED1B-AS1	ENSG00000247774
VPS13A-AS1	ENSG00000232998
SH3RF3-AS1	ENSG00000259863
LOXL1-AS1	ENSG00000261801
RASAL2-AS1	ENSG00000224687
BRE-AS1	
THAP9-AS1	ENSG00000251022
APTR	ENSG00000214293
PTOV1-AS1	
DDX11-AS1	ENSG00000245614
SENCR	ENSG00000254703
RAB11B-AS1	ENSG00000269386
SMIM35	ENSG00000255274
ATP6V0E2-AS1	ENSG00000204934
PGM5-AS1	ENSG00000224958
HHIP-AS1	ENSG00000248890
STXBP5-AS1	ENSG00000233452
NAGPA-AS1	
RASA4CP	ENSG00000228903
SMG1P1	ENSG00000237296
SLC2A1-AS1	ENSG00000227533
ZBED3-AS1	ENSG00000250802
SEC14L1P1	ENSG00000213693
FAM133CP	ENSG00000183055
NFE2L3P2	
FAM133DP	ENSG00000230562
PIN4P1	ENSG00000227973
NDUFAF4P1	ENSG00000259467
GCSHP5	ENSG00000224837
APOBEC3A_B	
FAM227A	ENSG00000184949
TRABD2B	ENSG00000269113
ARL14EPL	ENSG00000268223
EFL1P2	ENSG00000248998
SMIM1	ENSG00000235169
MPC1L	ENSG00000238205
PINLYP	ENSG00000234465
LYPD8	ENSG00000259823
PPP5D1	ENSG00000230510
ACTR6P1	ENSG00000248915
ZNF969P	ENSG00000251046
RPL7L1P13	ENSG00000251464
RTEL1P1	ENSG00000251441
NR2F2-AS1	ENSG00000247809
LINC00620	ENSG00000224514
RASA4DP	ENSG00000233297
LINC00621	ENSG00000262619
ALOXE3P1	
LDHAL6DP	ENSG00000250257
LDHAL6FP	ENSG00000217783
LDHAL6EP	ENSG00000270098
PKMP1	ENSG00000236480
PKMP2	ENSG00000235892
PKMP3	ENSG00000220563
PKMP4	ENSG00000254023
PKMP5	ENSG00000215057
CNOT7P1	ENSG00000233229
CNOT7P2	ENSG00000232185
VPS25P1	ENSG00000226755
LINC00622	ENSG00000260941
LINC00623	ENSG00000226067
NOTCH2P1	ENSG00000226446
LINC00624	ENSG00000278811
FOXD2-AS1	ENSG00000237424
LINC00626	ENSG00000225826
TMLHE-AS1	ENSG00000224533
LINC00629	ENSG00000227060
LINC00630	ENSG00000223546
FGF13-AS1	ENSG00000226031
LINC00893	ENSG00000241769
ZNF674-AS1	ENSG00000230844
FAM236A	ENSG00000275520
ETDB	ENSG00000224107
VWA8-AS1	
VWA8P1	ENSG00000250289
TMEM44-AS1	ENSG00000231770
RNA45S5	
RNA45S1	
RNA45S2	
RNA45S3	
RNA45S4	
RNA18S1	
RNA18S2	
RNA18S3	
RNA18S4	
RNA5-8S1	
RNA5-8S2	
RNA5-8S3	
RNA5-8S4	
RNA28S1	
RNA28S2	
RNA28S3	
RNA28S4	
FOXN3-AS1	ENSG00000258920
LINC00640	ENSG00000258479
LINC00642	ENSG00000233208
FUT8-AS1	
EIF1AXP2	ENSG00000258980
LINC00643	ENSG00000186369
LINC00644	ENSG00000259142
SLC25A21-AS1	ENSG00000258708
LINC00645	ENSG00000258548
LINC00648	ENSG00000259129
IL10RB-DT	ENSG00000223799
ITGB2-AS1	ENSG00000227039
LINC00649	ENSG00000237945
LINC00650~withdrawn	
TRERNA1	ENSG00000231265
UQCRC2P1	ENSG00000236736
NOL4L-DT	ENSG00000204393
NORAD	ENSG00000260032
SNAP25-AS1	ENSG00000227906
ISM1-AS1	ENSG00000226263
SDCBP2-AS1	ENSG00000234684
LINC00658	ENSG00000226995
LINC00659	ENSG00000228705
PYURF	ENSG00000145337
BHMG1	ENSG00000237452
LINC00664	ENSG00000268658
LINC01530	
ZNF667-AS1	ENSG00000166770
LINC00665	ENSG00000232677
ZNF571-AS1	ENSG00000267470
LINC00904	ENSG00000271649
LINC00907	ENSG00000267586
LINC00668	ENSG00000265933
SCML2P1	ENSG00000264127
SCML2P2	ENSG00000271105
LINC00909	ENSG00000264247
MIR924HG	
DLGAP1-AS4	ENSG00000263878
DRAXINP1	ENSG00000225574
CST13P	ENSG00000204663
CST9LP2	ENSG00000204658
LINC00670	ENSG00000179136
LINC00671	ENSG00000213373
TOB1-AS1	ENSG00000229980
ARF2P	
BAIAP2-DT	ENSG00000226137
PEBP1P2	ENSG00000270532
PEBP1P3	ENSG00000236278
LSM3P1	
LSM3P2	ENSG00000257847
LSM3P3	ENSG00000225787
LSM3P4	ENSG00000250835
LSM3P5	ENSG00000260014
C1QTNF1-AS1	ENSG00000265096
SNHG16	ENSG00000163597
LINC00672	ENSG00000263874
LINC00673	
LINC00674	ENSG00000237854
TMEM238L	ENSG00000263429
TMEM220-AS1	ENSG00000263400
RAMP2-AS1	ENSG00000197291
MAP3K14-AS1	ENSG00000267278
TNRC6C-AS1	ENSG00000204282
LINC00910	ENSG00000188825
OACYLP	ENSG00000224367
CA15P3	
CA15P1	ENSG00000241527
ACE3P	ENSG00000224353
ADAM1B	ENSG00000226469
DGAT2L7P	ENSG00000205267
FGF14-AS2	ENSG00000272143
LMO7DN	ENSG00000178734
FAM86B3P	ENSG00000173295
ALG1L3P	ENSG00000251087
ALG1L5P	ENSG00000226943
ALG1L6P	ENSG00000238278
ALG1L7P	ENSG00000251271
ALG1L8P	ENSG00000227620
ALG1L9P	ENSG00000254978
ALG1L10P	ENSG00000254016
ALG1L11P	ENSG00000249889
ALG1L12P	ENSG00000250794
ALG1L13P	ENSG00000253981
ALG1L14P	ENSG00000250268
ALG1L15P	ENSG00000242017
ROBO2P1	ENSG00000229478
RNFT1P1	
RNFT1P2	ENSG00000233333
RNFT1P3	ENSG00000187870
RSU1P2	ENSG00000232554
RSU1P3	ENSG00000213659
LINC00676	ENSG00000234854
ERICH2	ENSG00000204334
SERPINA15P	ENSG00000255033
SERPINA7P1	ENSG00000227657
SERPINE4P	ENSG00000258624
SMURF2P1	ENSG00000248121
GOLGA8M	ENSG00000188626
GOLGA8N	ENSG00000232653
GOLGA8O	ENSG00000206127
GOLGA8R	ENSG00000186399
GOLGA8Q	ENSG00000178115
GOLGA8S	ENSG00000261739
GOLGA8T	ENSG00000261247
GOLGA8UP	ENSG00000103832
LINC00678	ENSG00000254934
POM121L14P	ENSG00000218189
FAM27E4	
LINC00680	ENSG00000215190
RNASEK-C17orf49	ENSG00000161939
TEN1-CDK3	ENSG00000261408
MMP24OS	ENSG00000126005
HMGN2P47	ENSG00000259246
LINC00681	ENSG00000255494
CORO7-PAM16	ENSG00000103426
TPST2P1	ENSG00000260582
APOC4-APOC2	ENSG00000224916
CDC42P3	ENSG00000253971
CDC42P4	ENSG00000249965
CDC42P5	ENSG00000253439
CDC42P6	ENSG00000237350
REXO1L9P	ENSG00000271381
REXO1L10P	ENSG00000276540
REXO1L11P	ENSG00000275928
REXO1L12P	ENSG00000276006
CCL15-CCL14	ENSG00000275688
SLX1A-SULT1A3	ENSG00000213599
USP17L10	ENSG00000231396
USP17L11	ENSG00000233136
USP17L12	ENSG00000227551
USP17L13	ENSG00000232399
USP17L14P	ENSG00000249482
USP17L15	ENSG00000223569
USP17L16P	ENSG00000250231
USP17L17	ENSG00000249104
USP17L18	ENSG00000250844
USP17L19	ENSG00000248920
USP17L20	ENSG00000250745
USP17L21	ENSG00000249811
USP17L22	ENSG00000248933
USP17L23	ENSG00000250913
USP17L25	ENSG00000230430
USP17L24	ENSG00000232264
USP17L26	ENSG00000229579
USP17L27	ENSG00000235780
USP17L28	ENSG00000231051
USP17L29	ENSG00000231637
USP17L30	ENSG00000228856
KRT8P47	ENSG00000271647
CHIAP1	ENSG00000236040
CHIAP2	ENSG00000203878
CHIAP3	ENSG00000234020
RAB4B-EGLN2	ENSG00000171570
LINC00682	ENSG00000245870
LINC00683	ENSG00000266256
PNPT1P1	ENSG00000229241
PNPT1P2	ENSG00000233272
ITPR1-DT	ENSG00000231249
BHLHE40-AS1	ENSG00000235831
RNF10P1	ENSG00000230182
SAMD11P1	ENSG00000262480
ZNHIT1P1	ENSG00000253421
UBTFL4~withdrawn	
UBTFL8	ENSG00000224082
LMCD1-AS1	ENSG00000227110
THUMPD3-AS1	ENSG00000206573
IFNL4	ENSG00000272395
EGLN1P1	ENSG00000254779
DUSP5P2	ENSG00000235338
IFNL3P1	ENSG00000268510
OVCH1-AS1	ENSG00000257599
CERS6-AS1	ENSG00000227617
FANCD2P1	
FANCD2P2	ENSG00000230342
CHCHD4P1	
CHCHD4P2	ENSG00000237360
CHCHD4P3	ENSG00000236156
CHCHD4P4	ENSG00000213964
CHCHD4P5	ENSG00000225222
MARK2P14	ENSG00000231897
ACTG1P12	ENSG00000226642
FGD5P1	ENSG00000275340
RHBDF1P1	ENSG00000234123
RPS3AP53	ENSG00000227578
SH3BP5-AS1	ENSG00000224660
THAP5P2	
LINC00690	ENSG00000233570
PDCL3P3	ENSG00000214286
PDCL3P4	ENSG00000244119
PDCL3P5	ENSG00000213089
PDCL3P6	ENSG00000224255
PDCL3P7	ENSG00000256777
RAD23BP1	ENSG00000236570
RAD23BP2	ENSG00000230244
ZNF970P	ENSG00000258368
UBE2E2-AS1	ENSG00000233153
NPM1P23	ENSG00000242109
LINC00691	ENSG00000224074
THRB-AS1	ENSG00000228791
CRIP1P1	ENSG00000233252
CRIP1P2	ENSG00000238225
CRIP1P3	ENSG00000227109
CRIP1P4	ENSG00000182351
RPEP1	ENSG00000250732
RPEP2	ENSG00000234158
RPEP3	ENSG00000230833
RPEP4	ENSG00000233010
RPEP5	ENSG00000234732
RPEP6	ENSG00000257075
LINC00693	
FNBP1P2	
FNBP1P1	ENSG00000257800
SEC13P1	ENSG00000223899
RFC3P1	ENSG00000236158
MRPL40P1	ENSG00000256037
MRPL42P6	ENSG00000242810
PRADC1P1	ENSG00000236165
UBE2FP1	ENSG00000224080
UBE2FP2	ENSG00000261199
UBE2FP3	ENSG00000233337
RPL21P135	ENSG00000235482
ZMYND19P1	ENSG00000258917
NDUFAF4P2	ENSG00000213483
NDUFAF4P3	ENSG00000236411
NDUFAF4P4	ENSG00000231378
PPP2R2DP1	ENSG00000231668
DLEC1P1	ENSG00000230123
DDTP1	ENSG00000230683
EXOGP1	ENSG00000263748
DSTNP4	ENSG00000215034
DSTNP5	ENSG00000236681
ADAD1P1	
ADAD1P2	ENSG00000267511
NFU1P1	ENSG00000230757
NFU1P2	ENSG00000233557
EIF1B-AS1	
EEF1GP1	ENSG00000186676
EEF1GP2	ENSG00000250346
EEF1GP3	ENSG00000226845
EEF1GP4	ENSG00000240138
EEF1GP5	ENSG00000234785
EEF1GP6	ENSG00000216518
EEF1GP7	ENSG00000236290
EEF1GP8	ENSG00000234125
RPL36P20	ENSG00000234270
TPMTP2	ENSG00000234562
TPMTP3	ENSG00000232562
TPMTP4	ENSG00000223574
TUBAP3	
TUBAP4	ENSG00000261665
C3orf86	ENSG00000225873
MTATP8P1	ENSG00000240409
MTATP8P2	ENSG00000229604
MTATP8P3	
MTATP8P4	
MTATP6P1	ENSG00000248527
MTATP6P2	ENSG00000270307
MTATP6P3	ENSG00000263483
MTATP6P4	ENSG00000236590
MTATP6P5	
MTATP6P6	
MTATP6P7	ENSG00000232990
MTATP6P8	
MTATP6P9	ENSG00000248420
MBNL1-AS1	
STT3A-AS1	ENSG00000254671
EI24P1	ENSG00000236357
EI24P2	ENSG00000236257
EI24P3	ENSG00000214825
EI24P4	ENSG00000236343
EI24P5	
MPRIPP1	ENSG00000214820
SOCS5P1	ENSG00000236610
SOCS5P2	ENSG00000224682
SOCS5P3	ENSG00000235805
SOCS5P4	ENSG00000227536
SOCS5P5	ENSG00000216904
RPL12P44	ENSG00000227123
NRBF2P1	ENSG00000267797
NRBF2P2	ENSG00000226933
NRBF2P3	ENSG00000237415
NRBF2P4	ENSG00000253228
FLT1P1	ENSG00000229515
VPS26AP1	ENSG00000240375
VPS26BP1	ENSG00000224895
FCF1P1	ENSG00000227436
FCF1P2	ENSG00000228638
FCF1P3	ENSG00000239997
FCF1P4	ENSG00000226112
FCF1P5	ENSG00000220392
FCF1P6	ENSG00000225671
FCF1P7	ENSG00000224727
FCF1P8	ENSG00000251111
FCF1P9	ENSG00000231478
FCF1P10	ENSG00000218490
FCF1P11	
SPG56	
ACTBP13	ENSG00000234667
DPPA2P2	ENSG00000224129
DPPA2P3	ENSG00000224403
DPPA2P4	ENSG00000261429
SERBP1P3	ENSG00000242142
SERBP1P4	ENSG00000230275
SERBP1P5	ENSG00000249565
SERBP1P6	ENSG00000248873
PDHA1P1	ENSG00000270772
PTPRG-AS1	ENSG00000241472
UBL5P1	ENSG00000248418
UBL5P2	ENSG00000266282
UBL5P3	ENSG00000240359
UBL5P4	ENSG00000260224
PRDX3P4	ENSG00000239926
TVP23CP1	ENSG00000223584
TVP23CP2	ENSG00000262470
EFCAB14P1	ENSG00000228348
DFNB100~withdrawn	
TEX46	ENSG00000227868
FAM229A	ENSG00000225828
CCDC179	ENSG00000255359
C15orf65	ENSG00000261652
ST20-MTHFS	ENSG00000259332
UBE2Q2L	ENSG00000259511
TP53TG3D	ENSG00000205456
C16orf97	ENSG00000261190
CEP295NL	ENSG00000178404
LINC01387	ENSG00000265944
RPL17-C18orf32	ENSG00000215472
CCER2	ENSG00000262484
GFY	ENSG00000261949
TGIF2-RAB5IF	ENSG00000259399
C3orf84	ENSG00000236980
FAM47E-STBD1	ENSG00000272414
STMND1	ENSG00000230873
ANKRD66	ENSG00000230062
SMLR1	ENSG00000256162
C7orf55-LUC7L2	ENSG00000269955
C8orf88	ENSG00000253250
DDX20P1	
LINC00701	ENSG00000234556
PITRM1-AS1	ENSG00000237399
LINC00702	ENSG00000233117
LINC00703	ENSG00000224382
MANCR	ENSG00000231298
AKR1C5P	ENSG00000225418
AKR1C6P	ENSG00000151631
AKR1C7P	ENSG00000215267
CALML3-AS1	ENSG00000205488
NRBF2P5	ENSG00000270427
SDCBPP1	ENSG00000226705
SDCBP2P1	ENSG00000223389
SDCBPP2	ENSG00000247570
SDCBPP3	ENSG00000232801
DPPA5P3	
PRKCQ-AS1	ENSG00000237943
LINC00706	
LINC00707	ENSG00000238266
PRPF38AP1	ENSG00000225053
PRPF38AP2	ENSG00000236582
LINC00708	ENSG00000232170
ILF2P1	ENSG00000244226
ILF2P2	ENSG00000257720
CHCHD3P1	ENSG00000236420
CHCHD3P2	ENSG00000257723
CHCHD3P3	ENSG00000214973
LINC00709	ENSG00000230014
HSP90AB7P	ENSG00000235838
CELF2-AS2	ENSG00000237986
USP6NL-IT1~withdrawn	
PTGER4P2-CDK2AP2P2	
BTBD7P1	ENSG00000203414
BTBD7P2	ENSG00000237618
DCLRE1CP1	ENSG00000237470
PPIAP30	ENSG00000206448
VIM-AS1	ENSG00000229124
ST8SIA6-AS1	ENSG00000204832
SLC39A12-AS1	ENSG00000226083
ARL5B-AS1~withdrawn	
AIFM1P1	ENSG00000225509
UBE2V2P1	ENSG00000226255
UBE2V1P4	ENSG00000233909
UBE2V2P2	ENSG00000267463
UBE2V1P5	ENSG00000226582
UBE2V1P6	ENSG00000235995
UBE2V1P7	ENSG00000235061
UBE2V2P3	ENSG00000238199
UBE2V2P4	ENSG00000231849
UBE2V1P8	ENSG00000233118
UBE2V1P9	ENSG00000229667
UBE2V1P10	ENSG00000226590
UBE2V1P11	ENSG00000231124
UBE2V1P12	ENSG00000249191
AMD1P1	ENSG00000228339
NEBL-AS1	ENSG00000231920
MROH4P	ENSG00000232722
DPPA4P1	
LUZP4P1	ENSG00000232853
RNMTL1P1	ENSG00000231553
RNMTL1P2	ENSG00000236195
HNRNPRP1	ENSG00000223984
HNRNPRP2	ENSG00000255047
HNRNPRP3	
ADIPOR1P1	ENSG00000232497
ADIPOR1P2	ENSG00000258805
COQ10BP1	
COQ10BP2	ENSG00000251552
GPN3P1	ENSG00000227465
LINC00836	
HIRAP1	ENSG00000271563
FAM238B	ENSG00000231976
HSPA8P3	ENSG00000234788
HSPA8P4	ENSG00000248610
HSPA8P5	ENSG00000256356
HSPA8P6	ENSG00000235864
HSPA8P7	ENSG00000224773
HSPA8P8	ENSG00000229091
HSPA8P9	ENSG00000241478
HSPA8P10	
HSPA8P11	ENSG00000248159
HSPA8P12	
HSPA8P13	ENSG00000253425
HSPA8P14	ENSG00000257539
HSPA8P15	ENSG00000219395
HSPA8P16	ENSG00000224059
HSPA8P17	ENSG00000228557
HSPA8P18	ENSG00000232953
HSPA8P19	ENSG00000251614
HSPA8P20	ENSG00000234564
ARMC4P1	ENSG00000238021
FAM210CP	ENSG00000213770
RPL36AP55	ENSG00000226016
ZNF101P1	ENSG00000237746
ZNF101P2	ENSG00000234473
TPRKBP1	ENSG00000231911
TPRKBP2	ENSG00000260452
PTCHD3P1	ENSG00000274985
PTCHD3P2	ENSG00000231550
PTCHD3P3	ENSG00000219700
GOLGA2P6	ENSG00000241621
NIFKP1	ENSG00000214434
NIFKP2	ENSG00000251122
NIFKP3	ENSG00000256331
NIFKP4	ENSG00000261205
NIFKP5	
NIFKP6	ENSG00000268144
NIFKP7	ENSG00000251590
NIFKP8	ENSG00000259449
NIFKP9	ENSG00000237630
HNRNPA1P32	ENSG00000213778
SVIL2P	ENSG00000234814
DDX10P1	ENSG00000237135
DDX10P2	ENSG00000230360
PPIAP31	ENSG00000217094
LINC00838	ENSG00000261683
PARD3-AS1	ENSG00000226386
SS18L2P1	ENSG00000232525
SS18L2P2	ENSG00000266201
PRDX2P2	ENSG00000213724
PRDX2P3	ENSG00000249140
PRDX2P4	ENSG00000213177
MKNK2P1	ENSG00000233533
ARL6IP1P2	ENSG00000225355
ARL6IP1P3	ENSG00000255014
TMEM161BP1	ENSG00000237970
TACC1P1	ENSG00000224920
ZNF33BP1	ENSG00000225192
EIF3LP3	ENSG00000226086
KSR1P1	ENSG00000229485
IGKV1OR10-1	ENSG00000237592
ERVK-26	
ERVK-27	
ERVK-28	ENSG00000267696
ERVK-29	
CUBNP1	ENSG00000231009
CUBNP2	ENSG00000234993
CUBNP3	ENSG00000235690
LINC00840	ENSG00000226808
CEP164P1	ENSG00000226937
LINC00842	
HNRNPA1P33	ENSG00000213412
RHEBP2	ENSG00000226964
RHEBP3	ENSG00000237446
AHCYP1	
AHCYP2	ENSG00000238181
AHCYP3	ENSG00000233955
AHCYP4	ENSG00000232992
AHCYP5	ENSG00000213107
AHCYP6	
AHCYP7	ENSG00000259465
AHCYP8	ENSG00000242529
DUSP8P2	
DUSP8P4	ENSG00000215065
DUSP8P5	ENSG00000235316
ANTXRLP1	ENSG00000263482
FAM35EP~withdrawn	
FAM170B-AS1	ENSG00000234736
C10orf71-AS1	ENSG00000236208
PARGP1	ENSG00000239883
LINC00843	ENSG00000178440
FAM21EP	ENSG00000235618
FAM21FP	ENSG00000237840
DYNC1I2P1	ENSG00000225137
SHQ1P1	ENSG00000231588
BEND3P1	ENSG00000231345
BEND3P2	ENSG00000224809
BEND3P3	ENSG00000278616
NUTM2HP	ENSG00000232706
NPAP1P1	
NPAP1P2	ENSG00000214695
NPAP1P3	ENSG00000237740
NPAP1P4	ENSG00000236521
NPAP1P5	
NPAP1P6	ENSG00000238002
PGGT1BP1	ENSG00000213667
CCDC58P2	ENSG00000236944
CCDC58P3	ENSG00000267076
CCDC58P4	
CCDC58P5	ENSG00000256681
PRKG1-AS1	ENSG00000236671
NEFMP1	ENSG00000224697
LINC00844	ENSG00000237949
TRAF6P1	ENSG00000226557
LINC00845	ENSG00000227244
SPDYE9P	ENSG00000262461
PYCARD-AS1	ENSG00000261359
TDRD15	ENSG00000218819
ARHGAP23P1	ENSG00000260781
OR7E163P	ENSG00000251166
SLC5A4P1	ENSG00000255116
CST2P1	ENSG00000232595
NDUFA3P1	ENSG00000267590
FAM230A	ENSG00000277870
NBPF25P	ENSG00000272150
HEIH	ENSG00000278970
LINC00847	ENSG00000245060
NDUFA3P2	ENSG00000254856
NDUFA3P3	ENSG00000213032
NDUFA3P4	ENSG00000259262
NDUFA3P5	
NDUFA3P6	ENSG00000262366
XACT	ENSG00000241743
TATDN1P1	ENSG00000234369
DBF4P1	ENSG00000235489
DBF4P2	
DBF4P3	
AKR1B10P1	ENSG00000213606
AKR1B10P2	ENSG00000263355
DNAJC19P1	ENSG00000237141
DNAJC19P2	ENSG00000269266
DNAJC19P3	ENSG00000268997
DNAJC19P4	ENSG00000225310
DNAJC19P5	ENSG00000225808
DNAJC19P6	ENSG00000220871
DNAJC19P7	ENSG00000237663
DNAJC19P8	ENSG00000232793
DNAJC19P9	ENSG00000258608
KRT19P4	ENSG00000234102
KRT19P5~withdrawn	
KRT19P6	ENSG00000249891
LINC00849~withdrawn	
MED28P1	ENSG00000214875
MED28P2	ENSG00000240511
MED28P3	ENSG00000227692
MED28P4	ENSG00000224701
MED28P5	ENSG00000255205
MED28P6	ENSG00000259183
MED28P7	ENSG00000236542
MED28P8	ENSG00000242598
ACTBP14	ENSG00000229001
TMEM256P1	ENSG00000233197
TMEM256P2	ENSG00000226726
PCAT2	ENSG00000253264
IFNL4P1	ENSG00000272311
NPTN-IT1	ENSG00000281183
LINC00850	ENSG00000280752
MAGEA8-AS1	ENSG00000230899
YY1P1	ENSG00000230661
YY1P2	ENSG00000229104
UNC5B-AS1	ENSG00000237512
NPM1P24	ENSG00000215086
RPL17P50	ENSG00000213700
EIF4A2P2	ENSG00000227382
EIF4A2P3	ENSG00000254589
EIF4A2P4	ENSG00000224781
EIF4A2P5	ENSG00000255490
ZSWIM8-AS1	ENSG00000272589
RAB5CP1	ENSG00000213731
RAB5CP2	ENSG00000251356
POLR3DP1	ENSG00000214626
RBBP6P1	
DLG5-AS1	ENSG00000233871
GNAI2P2	ENSG00000231957
LINC00856	
PGGT1BP2	ENSG00000214584
ZNRF2P3	ENSG00000235924
LINC00857	ENSG00000237523
FARSBP1	ENSG00000231060
WARS2P1	ENSG00000227209
RPA2P2	ENSG00000226466
RPA2P3	ENSG00000255547
MARK2P15	ENSG00000234931
TNPO1P1	ENSG00000225423
TNPO1P2	ENSG00000230662
CACYBPP1	ENSG00000225928
